Rain ,Temperature ,RH ,Dew Point,Wind Speed ,Gust Speed ,Wind Direction ,PLANTA,FRUTO,INCIDENCIA,SEVERIDAD
0.29,23.98,92.72,22.70,0.11,1.06,194.96,9,4,1,40
0.29,23.98,92.72,22.70,0.11,1.06,194.96,9,5,1,35
0.29,23.98,92.72,22.70,0.11,1.06,194.96,9,6,1,40
0.29,23.98,92.72,22.70,0.11,1.06,194.96,9,7,1,55
0.29,23.98,92.72,22.70,0.11,1.06,194.96,9,8,1,50
0.29,23.98,92.72,22.70,0.11,1.06,194.96,9,9,0,0
0.29,23.98,92.72,22.70,0.11,1.06,194.96,9,10,0,0
0.29,23.98,92.72,22.70,0.11,1.06,194.96,10,1,1,25
0.29,23.98,92.72,22.70,0.11,1.06,194.96,10,2,0,0
0.29,23.98,92.72,22.70,0.11,1.06,194.96,10,3,1,5
0.29,23.98,92.72,22.70,0.11,1.06,194.96,10,4,0,0
0.29,23.98,92.72,22.70,0.11,1.06,194.96,10,5,1,30
0.29,23.98,92.72,22.70,0.11,1.06,194.96,10,6,0,0
0.29,23.98,92.72,22.70,0.11,1.06,194.96,10,7,0,0
0.29,23.98,92.72,22.70,0.11,1.06,194.96,10,8,1,50
0.29,23.98,92.72,22.70,0.11,1.06,194.96,10,9,1,55
0.29,23.98,92.72,22.70,0.11,1.06,194.96,10,10,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,1,1,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,1,2,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,1,3,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,1,4,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,1,5,1,80
0,25.36,88.41,23.21,0.10,0.90,159.75,1,6,1,5
0,25.36,88.41,23.21,0.10,0.90,159.75,1,7,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,1,8,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,1,9,1,90
0,25.36,88.41,23.21,0.10,0.90,159.75,1,10,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,2,1,1,90
0,25.36,88.41,23.21,0.10,0.90,159.75,2,2,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,2,3,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,2,4,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,2,5,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,2,6,1,80
0,25.36,88.41,23.21,0.10,0.90,159.75,2,7,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,2,8,1,90
0,25.36,88.41,23.21,0.10,0.90,159.75,2,9,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,2,10,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,3,1,1,15
0,25.36,88.41,23.21,0.10,0.90,159.75,3,2,1,80
0,25.36,88.41,23.21,0.10,0.90,159.75,3,3,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,3,4,1,10
0,25.36,88.41,23.21,0.10,0.90,159.75,3,5,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,3,6,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,3,7,1,80
0,25.36,88.41,23.21,0.10,0.90,159.75,3,8,1,80
0,25.36,88.41,23.21,0.10,0.90,159.75,3,9,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,3,10,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,4,1,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,4,2,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,4,3,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,4,4,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,4,5,1,80
0,25.36,88.41,23.21,0.10,0.90,159.75,4,6,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,4,7,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,4,8,1,95
0,25.36,88.41,23.21,0.10,0.90,159.75,4,9,1,80
0,25.36,88.41,23.21,0.10,0.90,159.75,4,10,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,5,1,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,5,2,1,30
0,25.36,88.41,23.21,0.10,0.90,159.75,5,3,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,5,4,1,30
0,25.36,88.41,23.21,0.10,0.90,159.75,5,5,1,80
0,25.36,88.41,23.21,0.10,0.90,159.75,5,6,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,5,7,1,80
0,25.36,88.41,23.21,0.10,0.90,159.75,5,8,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,5,9,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,5,10,1,90
0,25.36,88.41,23.21,0.10,0.90,159.75,6,1,1,5
0,25.36,88.41,23.21,0.10,0.90,159.75,6,2,1,95
0,25.36,88.41,23.21,0.10,0.90,159.75,6,3,1,25
0,25.36,88.41,23.21,0.10,0.90,159.75,6,4,1,95
0,25.36,88.41,23.21,0.10,0.90,159.75,6,5,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,6,6,1,80
0,25.36,88.41,23.21,0.10,0.90,159.75,6,7,1,90
0,25.36,88.41,23.21,0.10,0.90,159.75,6,8,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,6,9,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,6,10,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,7,1,1,10
0,25.36,88.41,23.21,0.10,0.90,159.75,7,2,1,15
0,25.36,88.41,23.21,0.10,0.90,159.75,7,3,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,7,4,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,7,5,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,7,6,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,7,7,1,15
0,25.36,88.41,23.21,0.10,0.90,159.75,7,8,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,7,9,1,30
0,25.36,88.41,23.21,0.10,0.90,159.75,7,10,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,8,1,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,8,2,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,8,3,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,8,4,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,8,5,1,80
0,25.36,88.41,23.21,0.10,0.90,159.75,8,6,1,10
0,25.36,88.41,23.21,0.10,0.90,159.75,8,7,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,8,8,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,8,9,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,8,10,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,9,1,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,9,2,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,9,3,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,9,4,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,9,5,1,80
0,25.36,88.41,23.21,0.10,0.90,159.75,9,6,1,75
0,25.36,88.41,23.21,0.10,0.90,159.75,9,7,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,9,8,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,9,9,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,9,10,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,10,1,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,10,2,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,10,3,1,5
0,25.36,88.41,23.21,0.10,0.90,159.75,10,4,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,10,5,1,90
0,25.36,88.41,23.21,0.10,0.90,159.75,10,6,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,10,7,0,0
0,25.36,88.41,23.21,0.10,0.90,159.75,10,8,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,10,9,1,100
0,25.36,88.41,23.21,0.10,0.90,159.75,10,10,1,5
0,26.88,83.36,23.55,0.04,0.70,106.89,1,1,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,1,2,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,1,3,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,1,4,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,1,5,1,80
0,26.88,83.36,23.55,0.04,0.70,106.89,1,6,1,35
0,26.88,83.36,23.55,0.04,0.70,106.89,1,7,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,1,8,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,1,9,1,90
0,26.88,83.36,23.55,0.04,0.70,106.89,1,10,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,2,1,1,90
0,26.88,83.36,23.55,0.04,0.70,106.89,2,2,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,2,3,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,2,4,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,2,5,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,2,6,1,80
0,26.88,83.36,23.55,0.04,0.70,106.89,2,7,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,2,8,1,90
0,26.88,83.36,23.55,0.04,0.70,106.89,2,9,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,2,10,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,3,1,1,45
0,26.88,83.36,23.55,0.04,0.70,106.89,3,2,1,80
0,26.88,83.36,23.55,0.04,0.70,106.89,3,3,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,3,4,1,45
0,26.88,83.36,23.55,0.04,0.70,106.89,3,5,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,3,6,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,3,7,1,80
0,26.88,83.36,23.55,0.04,0.70,106.89,3,8,1,80
0,26.88,83.36,23.55,0.04,0.70,106.89,3,9,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,3,10,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,4,1,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,4,2,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,4,3,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,4,4,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,4,5,1,80
0,26.88,83.36,23.55,0.04,0.70,106.89,4,6,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,4,7,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,4,8,1,95
0,26.88,83.36,23.55,0.04,0.70,106.89,4,9,1,80
0,26.88,83.36,23.55,0.04,0.70,106.89,4,10,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,5,1,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,5,2,1,30
0,26.88,83.36,23.55,0.04,0.70,106.89,5,3,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,5,4,1,30
0,26.88,83.36,23.55,0.04,0.70,106.89,5,5,1,80
0,26.88,83.36,23.55,0.04,0.70,106.89,5,6,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,5,7,1,80
0,26.88,83.36,23.55,0.04,0.70,106.89,5,8,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,5,9,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,5,10,1,90
0,26.88,83.36,23.55,0.04,0.70,106.89,6,1,1,30
0,26.88,83.36,23.55,0.04,0.70,106.89,6,2,1,95
0,26.88,83.36,23.55,0.04,0.70,106.89,6,3,1,65
0,26.88,83.36,23.55,0.04,0.70,106.89,6,4,1,95
0,26.88,83.36,23.55,0.04,0.70,106.89,6,5,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,6,6,1,80
0,26.88,83.36,23.55,0.04,0.70,106.89,6,7,1,90
0,26.88,83.36,23.55,0.04,0.70,106.89,6,8,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,6,9,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,6,10,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,7,1,1,55
0,26.88,83.36,23.55,0.04,0.70,106.89,7,2,1,65
0,26.88,83.36,23.55,0.04,0.70,106.89,7,3,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,7,4,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,7,5,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,7,6,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,7,7,1,50
0,26.88,83.36,23.55,0.04,0.70,106.89,7,8,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,7,9,1,30
0,26.88,83.36,23.55,0.04,0.70,106.89,7,10,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,8,1,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,8,2,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,8,3,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,8,4,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,8,5,1,80
0,26.88,83.36,23.55,0.04,0.70,106.89,8,6,1,45
0,26.88,83.36,23.55,0.04,0.70,106.89,8,7,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,8,8,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,8,9,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,8,10,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,9,1,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,9,2,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,9,3,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,9,4,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,9,5,1,80
0,26.88,83.36,23.55,0.04,0.70,106.89,9,6,1,75
0,26.88,83.36,23.55,0.04,0.70,106.89,9,7,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,9,8,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,9,9,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,9,10,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,10,1,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,10,2,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,10,3,1,40
0,26.88,83.36,23.55,0.04,0.70,106.89,10,4,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,10,5,1,90
0,26.88,83.36,23.55,0.04,0.70,106.89,10,6,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,10,7,0,0
0,26.88,83.36,23.55,0.04,0.70,106.89,10,8,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,10,9,1,100
0,26.88,83.36,23.55,0.04,0.70,106.89,10,10,1,30
0,27.36,79.15,23.04,0.08,0.79,182.75,1,1,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,1,2,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,1,3,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,1,4,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,1,5,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,1,6,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,1,7,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,1,8,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,1,9,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,1,10,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,2,1,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,2,2,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,2,3,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,2,4,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,2,5,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,2,6,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,2,7,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,2,8,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,2,9,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,2,10,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,3,1,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,3,2,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,3,3,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,3,4,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,3,5,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,3,6,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,3,7,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,3,8,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,3,9,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,3,10,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,4,1,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,4,2,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,4,3,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,4,4,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,4,5,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,4,6,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,4,7,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,4,8,1,95
0,27.36,79.15,23.04,0.08,0.79,182.75,4,9,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,4,10,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,5,1,1,78
0,27.36,79.15,23.04,0.08,0.79,182.75,5,2,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,5,3,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,5,4,1,30
0,27.36,79.15,23.04,0.08,0.79,182.75,5,5,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,5,6,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,5,7,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,5,8,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,5,9,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,5,10,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,6,1,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,6,2,1,95
0,27.36,79.15,23.04,0.08,0.79,182.75,6,3,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,6,4,1,95
0,27.36,79.15,23.04,0.08,0.79,182.75,6,5,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,6,6,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,6,7,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,6,8,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,6,9,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,6,10,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,7,1,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,7,2,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,7,3,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,7,4,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,7,5,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,7,6,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,7,7,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,7,8,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,7,9,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,7,10,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,8,1,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,8,2,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,8,3,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,8,4,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,8,5,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,8,6,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,8,7,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,8,8,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,8,9,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,8,10,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,9,1,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,9,2,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,9,3,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,9,4,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,9,5,1,80
0,27.36,79.15,23.04,0.08,0.79,182.75,9,6,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,9,7,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,9,8,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,9,9,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,9,10,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,10,1,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,10,2,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,10,3,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,10,4,1,75
0,27.36,79.15,23.04,0.08,0.79,182.75,10,5,1,90
0,27.36,79.15,23.04,0.08,0.79,182.75,10,6,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,10,7,0,0
0,27.36,79.15,23.04,0.08,0.79,182.75,10,8,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,10,9,1,100
0,27.36,79.15,23.04,0.08,0.79,182.75,10,10,1,75
0,25.37,87.48,23.07,0.02,0.71,210.08,1,1,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,2,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,3,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,4,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,5,1,80
0,25.37,87.48,23.07,0.02,0.71,210.08,1,6,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,7,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,8,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,9,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,1,10,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,1,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,2,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,3,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,4,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,5,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,6,0,0
0,25.37,87.48,23.07,0.02,0.71,210.08,2,7,0,0
